id_menage,region,taille_menage,superficie_cultivee_ha,revenu_agricole_fcfa,acces_eau_potable,culture_principale,depend_pluie,precipitation_mm,temperature_moy_c,ndvi,precipitation_norm,ndvi_norm,revenu_norm,superficie_norm,indice_vulnerabilite
MEN00306,Kaffrine,12,3.5,924085,1,Sorgho,1,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.43496718984372434,0.3157894736842105,0.66
MEN00307,Ziguinchor,11,5.6,1586335,1,Maïs,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.7854838214543172,0.5368421052631579,0.25
MEN00308,Kaffrine,8,6.9,973548,1,Mil,1,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.4611470375588693,0.6736842105263158,0.6
MEN00309,Kaolack,13,7.9,1727729,0,Mil,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.8603210409483877,0.7789473684210527,0.58
MEN00310,Diourbel,11,6.5,1399680,1,Arachide,0,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.6866907948431051,0.631578947368421,0.31
MEN00311,Dakar,12,9.5,330467,0,Mil,1,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.12077620181289478,0.9473684210526315,0.68
MEN00312,Kaffrine,9,1.9,1548084,0,Maïs,1,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.7652382772100941,0.14736842105263157,0.79
MEN00313,Kedougou,14,7.4,1580117,0,Sorgho,0,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.7821927494794517,0.7263157894736842,0.48
MEN00314,Ziguinchor,8,10.0,1103216,1,Riz,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.5297779029234331,1.0,0.22
MEN00315,Sedhiou,11,3.8,842993,1,Sorgho,1,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.3920466995597437,0.34736842105263155,0.65
MEN00316,Fatick,6,3.2,725998,0,Riz,1,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.3301234178454646,0.28421052631578947,0.62
MEN00317,Matam,6,7.1,1125513,1,Maïs,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.5415792911227859,0.6947368421052631,0.51
MEN00318,Ziguinchor,14,3.1,355588,1,Maïs,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.13407228079015368,0.2736842105263158,0.54
MEN00319,Tambacounda,5,3.3,703204,0,Riz,1,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.3180589767719549,0.29473684210526313,0.68
MEN00320,Saint-Louis,7,7.6,548762,0,Sorgho,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.23631569308874886,0.7473684210526316,0.64
MEN00321,Ziguinchor,14,3.1,329064,0,Arachide,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.12003361995687414,0.2736842105263158,0.54
MEN00322,Saint-Louis,11,2.6,588293,0,Mil,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.2572387175722496,0.2210526315789474,0.72
MEN00323,Kaffrine,14,5.0,1528563,0,Mil,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.7549061742796744,0.47368421052631576,0.59
MEN00324,Kolda,13,9.4,1942137,1,Maïs,0,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.9738032152788731,0.9368421052631579,0.1
MEN00325,Tambacounda,7,3.6,1454546,0,Mil,0,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.715730350162013,0.3263157894736842,0.47
MEN00326,Ziguinchor,14,7.4,178220,0,Maïs,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.04019469088376239,0.7263157894736842,0.49
MEN00327,Dakar,9,8.0,490723,1,Mil,0,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.2055967277704443,0.7894736842105263,0.39
MEN00328,Kaolack,12,6.2,802634,1,Maïs,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.3706854300464603,0.6,0.53
MEN00329,Diourbel,11,4.9,504354,0,Riz,0,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.2128113630373133,0.46315789473684216,0.56
MEN00330,Matam,10,6.7,1607009,0,Mil,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.7964261858815235,0.6526315789473685,0.63
MEN00331,Tambacounda,7,5.9,1688137,0,Arachide,1,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.8393657302972338,0.5684210526315789,0.56
MEN00332,Kedougou,9,5.4,281902,1,Mil,0,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.09507164882811797,0.5157894736842106,0.47
MEN00333,Diourbel,10,3.6,620192,0,Riz,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.2741222661290579,0.3263157894736842,0.72
MEN00334,Fatick,10,7.7,791274,1,Sorgho,0,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.364672792922872,0.7578947368421053,0.24
MEN00335,Kaolack,13,3.9,595562,0,Mil,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.26108606433733433,0.35789473684210527,0.73
MEN00336,Kaolack,5,4.4,1153861,1,Mil,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.5565833612970359,0.41052631578947374,0.53
MEN00337,Kaffrine,12,2.6,380114,1,Arachide,1,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.1470534373124359,0.2210526315789474,0.72
MEN00338,Matam,12,4.0,1572076,1,Sorgho,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.7779367974450526,0.3684210526315789,0.37
MEN00339,Tambacounda,6,7.0,1349513,0,Sorgho,1,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.6601383329963575,0.6842105263157895,0.57
MEN00340,Ziguinchor,14,3.9,1283147,0,Mil,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.6250120411526903,0.35789473684210527,0.45
MEN00341,Louga,11,1.9,788112,1,Mil,0,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.36299920501928173,0.14736842105263157,0.48
MEN00342,Matam,12,5.1,1985107,1,Mil,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.9965464386239953,0.4842105263157894,0.47
MEN00343,Diourbel,11,4.4,1282607,0,Sorgho,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.624726229176745,0.41052631578947374,0.65
MEN00344,Saint-Louis,7,7.4,930364,1,Mil,0,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.4382905479862429,0.7263157894736842,0.31
MEN00345,Louga,4,0.9,822529,0,Sorgho,0,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.38121548423429386,0.042105263157894736,0.65
MEN00346,Thies,10,0.8,957456,0,Arachide,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.45262984067570183,0.03157894736842106,0.64
MEN00347,Kaffrine,9,4.8,891667,1,Mil,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.4178089442211465,0.4526315789473684,0.49
MEN00348,Saint-Louis,8,1.6,1226712,1,Sorgho,0,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.5951420432592304,0.11578947368421054,0.38
MEN00349,Matam,6,8.4,1685823,0,Riz,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.838140973052165,0.8315789473684211,0.6
MEN00350,Saint-Louis,14,5.7,1215545,1,Arachide,0,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.5892315574529707,0.5473684210526316,0.32
MEN00351,Sedhiou,8,2.0,495272,0,Mil,1,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.20800442902706429,0.15789473684210525,0.86
MEN00352,Louga,3,2.8,241119,0,Sorgho,0,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.0734859639855739,0.2421052631578947,0.66
MEN00353,Sedhiou,12,6.9,1929162,0,Arachide,0,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.9669357886346338,0.6736842105263158,0.52
MEN00354,Kolda,10,2.7,555646,0,Arachide,1,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.23995926650061344,0.23157894736842108,0.62
MEN00355,Fatick,14,6.0,1311052,1,Arachide,1,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.6397816396503778,0.5789473684210527,0.38
MEN00356,Diourbel,13,5.5,967298,1,Riz,0,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.4578390285780219,0.5263157894736842,0.36
MEN00357,Ziguinchor,12,8.9,467280,1,Sorgho,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.19318878304436332,0.8842105263157896,0.44
MEN00358,Dakar,8,9.4,1507907,1,Sorgho,1,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.7439733369183329,0.9368421052631579,0.44
MEN00359,Matam,9,4.4,728911,1,Arachide,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.331665214671258,0.41052631578947374,0.58
MEN00360,Fatick,6,3.4,1583896,0,Maïs,0,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.7841929040296313,0.30526315789473685,0.4
MEN00361,Ziguinchor,9,9.7,1268715,0,Maïs,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.6173734514548359,0.9684210526315788,0.36
MEN00362,Kaolack,6,3.6,265822,1,Riz,0,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.08656080332219372,0.3263157894736842,0.46
MEN00363,Ziguinchor,14,8.4,208080,1,Maïs,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.05599903459065903,0.8315789473684211,0.32
MEN00364,Kedougou,4,2.3,1697393,0,Maïs,0,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.8442647592775097,0.1894736842105263,0.55
MEN00365,Kedougou,8,3.4,132157,0,Arachide,0,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.01581440005419842,0.30526315789473685,0.66
MEN00366,Matam,10,9.2,1558834,0,Maïs,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.7709280526571516,0.9157894736842105,0.44
MEN00367,Ziguinchor,8,7.9,898305,1,Sorgho,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.42132231439952494,0.7789473684210527,0.42
MEN00368,Kaolack,7,3.9,1951390,1,Maïs,0,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.978700656414838,0.35789473684210527,0.32
MEN00369,Tambacounda,14,5.0,1861043,1,Arachide,1,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.9308816664320185,0.47368421052631576,0.41
MEN00370,Kaffrine,9,0.9,1912117,0,Arachide,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.9579141865420667,0.042105263157894736,0.62
MEN00371,Kaolack,11,9.4,1314550,1,Riz,0,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.6416330661167785,0.9368421052631579,0.29
MEN00372,Fatick,8,2.7,1294935,0,Maïs,1,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.631251210731287,0.23157894736842108,0.58
MEN00373,Kaolack,10,9.7,1445730,1,Maïs,0,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.7110642050139889,0.9684210526315788,0.27
MEN00374,Matam,8,2.1,1610606,1,Arachide,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.7983300112101809,0.16842105263157894,0.4
MEN00375,Ziguinchor,3,8.5,255882,0,Mil,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.08129974583905399,0.8421052631578947,0.61
MEN00376,Diourbel,13,2.7,1583042,0,Mil,0,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.7837408976824883,0.23157894736842108,0.5
MEN00377,Ziguinchor,10,4.0,1395694,1,Maïs,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.6845810790354798,0.3684210526315789,0.29
MEN00378,Dakar,11,5.7,124853,0,Sorgho,1,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.011948528438820888,0.5473684210526316,0.76
MEN00379,Ziguinchor,7,0.7,1805314,1,Arachide,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.9013853412330352,0.021052631578947364,0.31
MEN00380,Thies,11,1.9,502510,1,Riz,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.21183536806760406,0.14736842105263157,0.5
MEN00381,Tambacounda,9,1.3,951501,1,Sorgho,0,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.4494779697187504,0.08421052631578947,0.39
MEN00382,Matam,6,3.3,1836572,0,Mil,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.9179296203887678,0.29473684210526313,0.51
MEN00383,Kolda,9,4.1,1098255,0,Mil,0,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.5271521377147956,0.3789473684210526,0.41
MEN00384,Thies,10,8.5,1452468,1,Sorgho,0,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.7146305033360609,0.8421052631578947,0.17
MEN00385,Ziguinchor,3,2.7,1990106,1,Riz,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.9991923165272363,0.23157894736842108,0.27
MEN00386,Thies,13,9.3,1985993,0,Arachide,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.9970153819771203,0.9263157894736843,0.42
MEN00387,Dakar,6,6.1,1677591,1,Mil,1,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.8337839282633112,0.5894736842105263,0.48
MEN00388,Diourbel,12,2.8,1850389,1,Sorgho,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.9252427020029068,0.2421052631578947,0.48
MEN00389,Kolda,14,1.8,1545588,0,Sorgho,1,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.7639171907435028,0.1368421052631579,0.56
MEN00390,Dakar,4,4.7,1858828,0,Riz,1,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.9297093080492063,0.4421052631578948,0.63
MEN00391,Tambacounda,8,0.8,673208,1,Maïs,0,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.30218265078963497,0.03157894736842106,0.42
MEN00392,Kaffrine,11,9.4,1005650,0,Sorgho,1,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.47813803024737556,0.9368421052631579,0.71
MEN00393,Thies,12,3.3,616842,0,Mil,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.27234917331532366,0.29473684210526313,0.62
MEN00394,Diourbel,9,7.3,1429386,0,Maïs,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.7024136292087136,0.7157894736842105,0.59
MEN00395,Kaffrine,4,1.4,746483,1,Riz,1,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.34096574808109015,0.09473684210526315,0.71
MEN00396,Thies,5,1.3,1003829,1,Sorgho,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.47717420875071587,0.08421052631578947,0.47
MEN00397,Thies,3,1.4,1262283,0,Sorgho,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.6139691132524662,0.09473684210526315,0.6
MEN00398,Kedougou,9,0.6,967822,1,Mil,0,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.45811637205097616,0.010526315789473682,0.49
MEN00399,Louga,11,2.1,898452,0,Arachide,1,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.42140011877075445,0.16842105263157894,0.77
MEN00400,Kaolack,7,5.2,232680,0,Maïs,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.06901935793927448,0.4947368421052632,0.74
MEN00401,Kolda,7,5.1,261315,1,Riz,0,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.08417533188592503,0.4842105263157894,0.31
MEN00402,Matam,13,5.2,1393248,0,Maïs,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.6832864566407354,0.4947368421052632,0.52
MEN00403,Diourbel,7,0.6,929826,1,Sorgho,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.43800579457317157,0.010526315789473682,0.59
MEN00404,Tambacounda,8,4.7,1003067,0,Riz,1,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.47677089629577096,0.4421052631578948,0.63
MEN00405,Louga,14,2.4,758890,0,Maïs,1,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.34753254286915,0.19999999999999998,0.78
MEN00406,Kaolack,14,7.1,1129716,0,Riz,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.5438038610022261,0.6947368421052631,0.64
MEN00407,Kaolack,9,4.0,1282480,0,Sorgho,0,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.6246590104342542,0.3684210526315789,0.53
MEN00408,Saint-Louis,11,0.8,1625076,1,Arachide,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.8059887136026388,0.03157894736842106,0.51
MEN00409,Tambacounda,7,8.4,245036,1,Maïs,0,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.0755591593740506,0.8315789473684211,0.34
MEN00410,Saint-Louis,7,2.8,1481316,0,Maïs,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.7298992142287787,0.2421052631578947,0.64
MEN00411,Thies,10,9.9,1105028,1,Sorgho,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.5307369608871604,0.9894736842105264,0.33
MEN00412,Ziguinchor,3,8.0,853987,0,Mil,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.3978656196774136,0.7894736842105263,0.42
MEN00413,Saint-Louis,13,3.9,1456857,0,Sorgho,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.7169535195627712,0.35789473684210527,0.63
MEN00414,Tambacounda,8,9.7,1002730,0,Mil,0,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.47659252845152367,0.9684210526315788,0.41
MEN00415,Kaolack,6,5.4,1187997,0,Maïs,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.5746509124282692,0.5157894736842106,0.66
MEN00416,Kolda,10,7.8,1334362,0,Riz,0,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.6521191899453463,0.7684210526315789,0.33
MEN00417,Sedhiou,4,3.3,280050,0,Arachide,1,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.09409141960691327,0.29473684210526313,0.86
MEN00418,Kaolack,8,4.8,533832,1,Riz,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.22841352123530054,0.4526315789473684,0.57
MEN00419,Thies,10,7.4,1048850,1,Mil,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.501002988322993,0.7263157894736842,0.37
MEN00420,Dakar,14,1.6,1880859,1,Mil,0,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.9413699073863342,0.11578947368421054,0.38
MEN00421,Matam,6,5.4,1257439,0,Riz,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.6114052739719502,0.5157894736842106,0.68
MEN00422,Sedhiou,6,8.1,1420703,0,Arachide,1,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.697817878491802,0.7999999999999999,0.69
MEN00423,Kolda,3,7.5,1951989,0,Maïs,1,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.9790176959955625,0.7368421052631579,0.43
MEN00424,Kolda,3,7.2,531561,1,Mil,0,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.2272115230920198,0.7052631578947368,0.25
MEN00425,Tambacounda,11,2.3,783639,0,Maïs,0,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.36063172915186886,0.1894736842105263,0.54
MEN00426,Kaolack,13,8.7,1206698,1,Sorgho,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.5845490045804016,0.863157894736842,0.46
MEN00427,Louga,9,6.1,829650,1,Maïs,0,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.38498449734671214,0.5894736842105263,0.41
MEN00428,Kedougou,13,7.2,723787,0,Arachide,1,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.32895317658840006,0.7052631578947368,0.7
MEN00429,Thies,6,3.4,483872,1,Arachide,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.20197062064599858,0.30526315789473685,0.48
MEN00430,Kolda,12,1.8,904698,1,Arachide,1,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.4247060106258541,0.1368421052631579,0.46
MEN00431,Saint-Louis,11,7.1,1453208,0,Sorgho,0,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.7150221715993932,0.6947368421052631,0.43
MEN00432,Sedhiou,7,1.8,759722,1,Sorgho,0,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.34797290502468037,0.1368421052631579,0.54
MEN00433,Kedougou,8,9.5,1116298,0,Arachide,1,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.5367019626814244,0.9473684210526315,0.64
MEN00434,Ziguinchor,11,6.7,958016,1,Maïs,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.4529262382803858,0.6526315789473685,0.43
MEN00435,Sedhiou,5,1.3,164719,0,Riz,0,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.03304886220369502,0.08421052631578947,0.75
MEN00436,Kaolack,6,5.6,452759,1,Sorgho,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.18550308729862164,0.5368421052631579,0.57
MEN00437,Ziguinchor,11,1.6,339508,1,Sorgho,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.12556143528422942,0.11578947368421054,0.56
MEN00438,Ziguinchor,3,7.7,1025612,0,Maïs,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.48870354629148377,0.7578947368421053,0.41
MEN00439,Matam,13,7.6,724340,0,Maïs,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.32924586922302546,0.7473684210526316,0.68
MEN00440,Kaffrine,4,4.7,346176,0,Arachide,1,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.12909068390571593,0.4421052631578948,0.84
MEN00441,Kedougou,14,6.3,997931,0,Sorgho,0,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.47405250683566974,0.6105263157894737,0.55
MEN00442,Tambacounda,6,8.2,1789131,0,Sorgho,1,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.8928199797391065,0.8105263157894737,0.52
MEN00443,Ziguinchor,7,6.2,453112,1,Riz,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.1856899236458599,0.6,0.48
MEN00444,Louga,7,9.5,1178806,0,Arachide,1,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.5697862867413942,0.9473684210526315,0.63
MEN00445,Dakar,7,8.7,366103,0,Arachide,0,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.13963767509953137,0.863157894736842,0.54
MEN00446,Matam,8,8.4,1696925,1,Maïs,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.8440170555650238,0.8315789473684211,0.29
MEN00447,Louga,13,3.1,968692,1,Maïs,0,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.4585768469011101,0.2736842105263158,0.45
MEN00448,Saint-Louis,4,4.3,1672449,1,Riz,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.8310623631145884,0.39999999999999997,0.45
MEN00449,Sedhiou,8,6.0,1922231,0,Maïs,1,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.9632673389952333,0.5789473684210527,0.68
MEN00450,Kedougou,4,8.1,934070,0,Maïs,0,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.4402520649915262,0.7999999999999999,0.52
MEN00451,Sedhiou,7,3.6,694737,1,Sorgho,0,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.3135775508454212,0.3263157894736842,0.52
MEN00452,Louga,10,8.0,1975178,0,Mil,0,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.9912912032366619,0.7894736842105263,0.44
MEN00453,Saint-Louis,10,0.7,1898625,0,Maïs,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.9507731213949319,0.021052631578947364,0.64
MEN00454,Dakar,9,2.4,1544081,0,Riz,0,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.7631195636180409,0.19999999999999998,0.54
MEN00455,Kedougou,7,1.4,855887,1,Mil,1,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.3988712544075912,0.09473684210526315,0.63
MEN00456,Saint-Louis,13,2.1,931188,1,Arachide,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.43872667589027786,0.16842105263157894,0.55
MEN00457,Saint-Louis,4,7.2,102278,0,Maïs,0,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.0,0.7052631578947368,0.53
